song_index,artist,song,danceability,energy,tempo,valence,loudness,track_id,track_genre
5549,AJR,World's Smallest Violin,0.68,0.697,116.033,0.684,-7.01,68EkhVWIeULhHxcbi1QhzK,rock
5550,beosound,Intriago,0.729,0.202,89.991,0.356,-8.51,5P7KpZBx08HZ7MogQ3pORk,study
5551,Matrix & Futurebound;James Walsh,This Time,0.446,0.9,173.943,0.421,-3.212,10dxzInPZt9hwjyeEtmhxx,drum-and-bass
5552,Wilson Piravom,Prana Priya,0.769,0.785,124.996,0.465,-6.742,0EoXyrFx3pvELMwFjwRsaO,malay
5553,Chet Baker,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,0.442,0.033,103.34,0.21,-23.063,4gFlHAye7To29Fs4UszQUH,jazz
5554,Cream,Sunshine Of Your Love,0.683,0.522,115.072,0.764,-11.117,0cqSyvAg0a9qpcdHjSX2qw,blues
5555,Wilkinson;IMAN,Need To Know,0.528,0.854,174.002,0.618,-1.338,5jpAKfxtcr7Jrun3TtcKzu,drum-and-bass
5556,The Steeldrivers,You Put The Hurt On Me,0.602,0.297,98.505,0.436,-9.341,760KGGc6GTn2w180XKNrgq,bluegrass
5557,Patricio Rey y sus Redonditos de Ricota,Las Increíbles Andanzas del Capitán Buscapina en Cybersiberia,0.51,0.886,179.989,0.89,-6.94,6skvjLz62eBBh84SKGEnTr,punk-rock
5558,The Offspring,Pretty Fly (For A White Guy),0.723,0.895,143.373,0.963,-3.707,3SFXsFpeGmBTtQvKiwYMDA,punk-rock
5559,Hans Zimmer;Adam Lukas;James Everingham;AURORA,The Frozen Planet - From Frozen Planet II,0.0631,0.255,50.696,0.0371,-14.752,3Jqj5iGN9OeK6aTJhjKSEA,german
5560,Matvey Emerson;Kiismin;Britt Lari,I Won't Lie,0.702,0.807,110.024,0.355,-6.039,2tSTrHeWbUk0OLeSGZizS4,groove
5561,Jorge Aragão,E a vida mudou,0.6,0.551,93.873,0.764,-9.82,4SV2MHwNKOlXFYxUQgc5j6,samba
5562,Sekta Core,Ruperta,0.416,0.964,124.955,0.576,-3.009,5fFWruyNL7FZL1nLrkCTcM,ska
5563,Jor'dan Armstrong,Reverse Effect,0.704,0.486,139.957,0.415,-7.189,5Gmf4c1oRbQWQgZ8IB7PjU,afrobeat
5564,"Sarah, the Illstrumentalist",Care Package,0.687,0.359,92.024,0.499,-7.232,6ByB51q9gFpvLF3jvJhvkE,study
5565,Ralph Stanley,Angel Band,0.516,0.123,81.945,0.384,-14.693,2ui1UuGttxVQgWVMqihkAP,bluegrass
5566,Eikichi Yazawa,"アイ・ラヴ・ユー,OK - Live at 東京ドーム'18 - Remastered 2022",0.603,0.582,114.066,0.403,-8.917,3sjF3ik9IkWZrBVw3IpfNs,rockabilly
5567,Neophyte,Mellow moeni mauwe,0.538,0.652,103.01,0.0317,-10.226,3GYKymTIyBlBP4Q3oA1fLQ,happy
5568,Philosophy no Dance,ウォータープルーフ・ナイト,0.622,0.93,130.047,0.666,-4.567,6Z2igqMvzGGjvQq2vfyolf,j-idol
5569,SEAMO,Continue,0.625,0.841,94.969,0.478,-4.027,6f0nSkIgrc01mEk4G5kWau,j-pop
5570,Glee Cast,Rumour Has It / Someone Like You,0.64,0.896,123.071,0.751,-3.221,5iYUt3rsgrGFU0nugdhYwj,club
5571,Vaundy,怪獣の花唄,0.425,0.939,150.015,0.638,-3.498,10zz9RZt9DnqcxNWksRNrx,j-pop
5572,Document One,I Got a Fever,0.706,0.941,173.958,0.353,-2.809,1W6ogySvNy2QZpB0xP1TcC,drum-and-bass
5573,Surf Curse,Fear City,0.367,0.977,190.025,0.344,-3.739,3F85FbGU17nTX9tCdxFeiW,punk
5574,Ben Lukas Boysen;Paul Emmerich;Qasim Naqvi,Undeniable Proof,0.2,0.0697,119.92,0.0455,-28.28,11KvI4UiTgfMNCHg7K8dQ4,idm
5575,Gryffin;OneRepublic,You Were Loved (with OneRepublic),0.636,0.69,123.994,0.444,-5.011,4W1JavoraGzh83nluQHY6C,edm
5576,Davidson Silva,Amar-Te Mais,0.456,0.541,139.984,0.205,-7.175,4gh78osufvCssjiZveH41y,brazil
5577,Bad Wolves,Sober,0.456,0.813,157.031,0.619,-6.663,6Uaqf3LCwuVebfm5u3ndq9,metal
5578,Smoking Popes,Pretty Pathetic,0.663,0.796,123.951,0.758,-5.922,19xmhGDOerikf4Wl5LrstY,power-pop
5579,Tove Lo,Scars,0.695,0.357,116.983,0.22,-10.272,3bCkiGVvpYwekCsaIb5OU1,synth-pop
5580,Abel Korzeniowski,Ethan's Waltz,0.448,0.147,144.738,0.289,-16.405,06IHJXjHrz1THZG2dPE1jq,ambient
5581,Osvaldo Pugliese;Alberto Morán,Una Vez,0.438,0.373,122.497,0.378,-10.108,0odNmnqNlvHuZGBGRLypUP,tango
5582,Seiko Matsuda,一千一秒物語,0.657,0.704,123.154,0.619,-5.936,0axnhwSiZbfnSSpTHss0W8,j-idol
5583,Hot Rize,Ninety Nine Years (And One Dark Day),0.642,0.463,110.499,0.918,-13.129,5JeOC4Oz9uFYB03NRolCwo,bluegrass
5584,Fäaschtbänkler,Heimat mein,0.669,0.533,100.046,0.503,-7.022,4PfPgabWUFrkAk1UjJZe5S,party
5585,Aitana,TELÉFONO,0.696,0.829,172.184,0.543,-4.591,5UBF2uyFNOfCCOV7vTE8CD,spanish
5586,Walker Hayes,Fancy Like,0.647,0.765,79.994,0.855,-6.459,58UKC45GPNTflCN6nwCUeF,country
5587,Nockis,"Jenny, Jenny",0.633,0.817,150.678,0.963,-8.255,4GQlf3SQHXypilLs7WThUU,disco
5588,The Notorious B.I.G.,Juicy,0.887,0.767,97.437,0.607,-4.311,2AP7m2dBb8ULTx4Gc1rdMc,hardcore
5589,Jorge Aragão,Identidade,0.634,0.625,97.79,0.834,-10.287,2m9u9utG8EItr05vCBKbYy,mpb
5590,BLVKSHP,Atmosphere,0.0954,0.0847,164.752,0.0356,-26.166,6f2CmmgE9LM9MpyF5qJVu9,sleep
5591,Titãs,A Melhor Banda de Todos os Tempos da Última Semana,0.48,0.976,165.812,0.941,-3.24,0J4r8Vmq34tTWw0g0wanKP,hard-rock
5592,the peggies,足跡,0.388,0.791,163.943,0.775,-2.25,4k5g6HNKtrWbYDllw2Dyp0,anime
5593,Andy Thorn,Red Sun Salutation,0.356,0.312,127.506,0.671,-13.735,0cW6BVTAgmW32t8w1js6Nc,bluegrass
5594,Rovalio;Hasan Raheem;Umair,Aarzu - Rovalio & Umair Remix,0.758,0.646,117.956,0.123,-6.483,6jbFW8zxVlZ8smyFXwLMYw,electronic
5595,Igor Talkov,Ты — есть!,0.219,0.32,174.108,0.285,-13.52,3zdrVlAy42Bza076mdzr4c,romance
5596,Dusty Decks,Swing Platter,0.599,0.354,74.978,0.363,-11.341,3ljkQgIyDaM9aSdNZMYSmR,study
5597,Vini Vici,The Tribe,0.675,0.954,138.017,0.204,-6.423,3nwUX7DkMuGPcuHrOXN5VM,trance
5598,Malon,Nido De Almas,0.467,0.891,110.228,0.521,-6.931,2lkEfig7F9vg1MALElBd0z,heavy-metal
5599,Tim Maia,A Festa Do Santo Reis,0.565,0.831,138.301,0.839,-8.476,7eR5i0UNKTG57MMLZJpeB6,mpb
5600,Pennywise,Something to Change,0.282,0.927,158.479,0.83,-4.421,4570R2Jthx2P93Y1nIYA6w,hardcore
5601,Miki Howard,Love Under New Management,0.575,0.528,121.296,0.369,-9.051,7qwIiNFri8RklFl2hJt5JV,disco
5602,Yusei,Miss You Too,0.71,0.149,142.002,0.542,-19.431,4iST4hmZvl0qWEgnjSQMIT,chill
5603,BTS,Dope,0.595,0.89,154.071,0.62,-3.109,7jPCPDYoiaKeK7cgNGpIzq,k-pop
5604,Eva Dahlgren,Vem tänder stjärnorna,0.517,0.603,161.741,0.477,-9.778,0rUPzRvt6Pyl00OveAAqVU,j-pop
5605,Rastapé,Moça Bonita,0.692,0.585,144.074,0.558,-6.976,3a2PhvkAWCh2ywfkVyZWhk,forro
5606,Tube & Berger,Imprint of Pleasure,0.806,0.615,122.061,0.499,-8.129,0ikhyMXGBKSx8Yb18h7prS,techno
5607,Luccas Carlos;Gee Rocha,Incomum - Ao Vivo,0.584,0.337,117.127,0.545,-8.116,69CbgcOl13AiZs2CbTuBi6,brazil
5608,Ajja,Bebopper,0.629,0.89,144.003,0.463,-7.82,7n57gzUf3DTutmdth8UwdV,trance
5609,Tjuvjakt,Vi hörs imorgon,0.613,0.872,77.98,0.19,-3.112,6XhJr7WrDz0csDE1Oa1jRB,swedish
5610,Eddie Noack,Dolores,0.619,0.475,119.214,0.542,-12.042,0JgaypwjliPT9bJjfkwNCz,honky-tonk
5611,Andrew Foy,Savage Love,0.665,0.139,139.764,0.703,-20.422,6uwG6NtEL6PH5z7gwxoeC2,guitar
5612,ARMNHMR;neverwaves,Waiting For Love,0.447,0.452,73.889,0.116,-4.535,0LtlhQCJl4un9g0rwmIz9x,dub
5613,Carolee Carmello;Robert Lenzi;Andrew Keenan-Bolger;Tuck Everlasting Original Broadway Company,The Wheel - Finale,0.326,0.171,64.976,0.32,-11.386,7yJCCeTLGA5kLdVtpGk8U2,show-tunes
5614,Matheus Balo,Eu Digo Sim,0.53,0.476,139.684,0.452,-7.671,5iM0mfAZx3H6G8D2ZCejWz,brazil
5615,Imagine Dragons,Natural,0.704,0.611,100.0,0.22,-6.112,2FY7b99s15jUprqC0M5NCT,rock
5616,Carrie Underwood;John Legend,Hallelujah,0.335,0.43,78.259,0.379,-5.364,7bfZTvjOD4WXpweVxpg85o,country
5617,Makaveli,To Live And Die In L.A.,0.579,0.818,173.832,0.753,-7.635,4H3eeEecmb1lIqUfo99d8G,hardcore
5618,Timothy Infinite,Creamer,0.864,0.351,130.017,0.459,-7.731,7aoOskVEFPQxp2A5pTAWYz,study
5619,Ivan Bielsa,Salut Sandro,0.536,0.0899,105.901,0.0844,-17.357,2amfLm3CsTQT3OBlqpXh0M,guitar
5620,GWS;Dan Pearson;Dhanwin K B,Kozhi Paattu,0.788,0.706,87.966,0.245,-8.55,5Yy3P1d3KtH6fBRjlopY3o,malay
5621,Marilyn Manson,Personal Jesus,0.573,0.942,130.147,0.278,-5.259,6SyutgkQfLKfcsWvmh02k2,industrial
5622,Los Tecolines,Albricias,0.751,0.405,130.666,0.729,-14.941,2tp2urheCpgDbkqfoaD0U1,guitar
5623,DJ Snake;Moksi,Pigalle,0.603,0.867,135.029,0.124,-4.942,6GTxdh4FiA8XyCLFK1vvgG,electronic
5624,Kyle Kinane,Sodium Erythortbate,0.63,0.717,83.223,0.408,-7.703,232JYqcGAakh5zqaMGzSoR,comedy
5625,Joe Jackson,Go For It,0.711,0.831,145.722,0.786,-5.95,47gsoojtyxC7ANyvh4E9xr,power-pop
5626,Cast - Sofia the First;Sofia,Anything,0.57,0.789,102.012,0.564,-4.534,4gc9W0J7k7QUX5mJ2m2Sfc,disney
5627,Slime,Taschenlampe,0.615,0.828,93.776,0.462,-5.547,6j5yTgUdDIUf7UPWwfcsMh,german
5628,Meynberg;Joseph Feinstein,Lights Go Down,0.856,0.554,121.025,0.76,-9.015,2Od3Ysez43Zq6SgUijASW1,deep-house
5629,Tony Rice,I've Waited As Long As I Can,0.556,0.578,127.336,0.906,-10.333,4flyQ8YJcqW57BlABtjrOt,bluegrass
5630,Christian Anders,Christian Anders - Ruby 2010 - 3select Rmx,0.706,0.881,130.03,0.682,-5.792,4AvDVJanSzb89H4mmIV1aI,disco
5631,Vishal-Shekhar;Salim Merchant;Neeti Mohan;Shekhar Ravjiani,Ishq Wala Love,0.711,0.295,135.041,0.694,-12.377,1hQia6rxgfM1ly2hE3StWp,pop-film
5632,サザンオールスターズ,女呼んでブギ,0.562,0.885,145.198,0.805,-5.418,19k4uVJALDYrpRchsCuzo9,j-pop
5633,Alex Adair,Real for Me,0.783,0.679,120.031,0.553,-7.041,2Me8g0TZBRiOOYvjexvYwe,deep-house
5634,Ten City,Put Love Where You Want It,0.624,0.468,167.91,0.802,-15.441,09AbeKK96E8eA2m8IITFHP,chicago-house
5635,Lana Del Rey,Summertime Sadness,0.559,0.674,111.976,0.197,-6.125,1L9lVBNz63TWO3mNxbiIa5,pop
5636,The Prophet,I Wanna Rock You - CD Mix,0.585,0.954,179.984,0.041,-5.192,7H4HtKfxAh8iAkqHEiufKJ,happy
5637,Delius,Beat Stops,0.487,0.981,154.916,0.364,-1.663,1wEWeGfvPwgZg6Kobt0gHS,hardstyle
5638,"Francisco, el Hombre;Liniker e os Caramelows",Bolso Nada,0.746,0.794,105.042,0.68,-4.86,7rwe8s6fObqAZMRE2B1Tup,mpb
5639,Oliver Wallace;Mack David;Al Hoffman;Jerry Livingston,"The Stroke Of Midnight / Thank You Fairy Godmother - From ""Cinderella"" / Score Version",0.292,0.303,181.034,0.193,-15.696,5lBAtbto3BzK5XXHILv5hW,disney
5640,Stupeflip,Ancienne prophétie - Interlude 5,0.531,0.819,82.034,0.629,-8.199,626KJ8oTkNs9znR1nDqq1k,french
5641,Ella Fitzgerald,Ding-Dong! The Witch Is Dead,0.626,0.248,80.542,0.639,-12.898,3AXWBC3J6CiYXohrN2dRiZ,blues
5642,Letta Mbulu,Noma Themba,0.734,0.411,90.629,0.532,-8.984,3iQ0daGW8MTp2I4UQvy1ee,afrobeat
5643,Hasan Raheem;Justin Bibis;Talal Qureshi,Peechay Hutt,0.894,0.509,114.012,0.589,-9.59,6ePcfMCQ7uUKwAamUiVtXL,indie
5644,Norma Tanega,You're Dead,0.627,0.539,112.259,0.754,-8.529,72T5smavl9ONfOwI0gHf1A,psych-rock
5645,Sound Rush,Rhythm Of The Night,0.533,0.984,149.96,0.402,-1.913,3JstflFpsQDOjdZaLbevz2,hardstyle
5646,Nelly Omar,La cumparsita,0.545,0.339,60.748,0.452,-8.627,4LqX943ydRW59Nf48fQD2k,tango
5647,KEYTALK,Summer Venus,0.514,0.907,151.806,0.715,-2.576,2p6aaKWKgCvBhFG0jo2Lh2,j-rock
5648,Sodagreen,當我們一起走過,0.487,0.414,76.953,0.352,-8.779,1aIDmi7GhfDSVGzsPH3cV4,mandopop
5649,TNT;POPR3B3L,I'm Raving - Radio Edit,0.544,0.986,169.97,0.304,-2.207,4nsIK9L9kIGhxAXqSQkrJZ,hardstyle
5650,The Smith Street Band,"Get High, See Mice",0.394,0.729,115.676,0.317,-3.724,35Ttg2QPrlkvfY1sZZQ0JZ,garage
5651,Psyko Punkz;Villain,Psyko Soldier - Original,0.575,0.875,149.981,0.537,-4.834,6JcXPrTAXG4GZ3iSEwl8wh,hardstyle
5652,Confess,Did You Get My Message?,0.502,0.988,130.029,0.455,-3.033,1ox7rM1pfLt0xhXsRVxDma,iranian
5653,Tikkle Me,Blow My Brains Out,0.55,0.884,145.029,0.549,-5.508,4ZlQzskKkK4jsbcqO96luB,swedish
5654,Alice In Chains,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",0.554,0.515,95.125,0.432,-8.534,2yBAPa9HZj3P2szSaaj4k1,grunge
5655,邰正宵,情難枕,0.56,0.525,115.877,0.434,-7.294,0GUogKXLYj6g3o4GUrqmmI,mandopop
5656,The Lemonheads,Frank Mills - Remastered,0.499,0.371,115.384,0.627,-14.488,37Yzsng4h42PTNcIGYQ1hA,power-pop
5657,Pappo;Juanse,Tome Demasiado,0.586,0.79,119.336,0.481,-7.704,3HnwfTfhlP5Y1kA0alhrke,heavy-metal
5658,Sungha Jung,A Thousand Years,0.478,0.28,98.263,0.223,-11.649,1SHV4g9aRealAMsqqnz55a,guitar
5659,AVOID,28 Days,0.449,0.961,112.023,0.337,-4.174,7dXBggCaOLv8WIjSttr82H,metalcore
5660,The Who,Pinball Wizard,0.543,0.715,124.011,0.468,-8.89,6LbbHFEajG9e4m0G3L47c4,blues
5661,Shiloh Dynasty;Shiloh Beat,Don't Go to Sleep,0.422,0.236,185.693,0.313,-16.442,31qlV50cTaXoZGt0G3AQfo,sad
5662,Barrett Wilbert Weed;Ryan McCartan,I Am Damaged,0.56,0.213,81.855,0.336,-12.029,1nMI7HkE0NOnuGMLP6MH6r,show-tunes
5663,Michael Wendler,Echolot,0.797,0.783,132.047,0.712,-4.959,6lXGbcwR3ApzJlivltjolp,disco
5664,Duo Retama,Gracias Cariño,0.504,0.723,126.913,0.788,-5.008,3uejkVhjyDlkRPUCCnBUJz,guitar
5665,Megan Davies,"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",0.393,0.207,163.99,0.262,-11.865,29Ns3avs48iQhNQgrHMEkm,acoustic
5666,Elis Regina,Fascinaçao,0.301,0.17,74.216,0.191,-15.017,6hSsh8A723QAi8eeD3SGxR,samba
5667,MC Hariel,Espancando Recalque,0.765,0.489,170.155,0.792,-8.782,6BvxXU49ho2foOtgd4dgXb,funk
5668,Cheer Chen,魚,0.501,0.382,137.752,0.259,-7.747,0tCChyNux8WLRr7UhAw2Ja,mandopop
5669,Sad Saturno,Salven la Torre del Reloj,0.226,0.882,72.486,0.358,-2.653,5cxE8QZLrhP3OQjslZ8Lux,emo
5670,Eddie Meduza,Volvo,0.725,0.977,135.956,0.795,-5.646,01vfSVYtIhFmd2aNBIhcvf,swedish
5671,Beenie Man,Wicked Slam,0.607,0.859,83.042,0.728,-5.325,2DIWmmR9el57rtcTEYE7Eh,dancehall
5672,Blondie,"Call Me - Single Version / Theme From ""American Gigolo""",0.557,0.832,142.702,0.75,-6.708,3x0lg7bRDP2LCn65JeNdwL,power-pop
5673,Almafuerte,La Revancha de América - En Vivo All Boys,0.258,0.981,148.153,0.294,-5.75,1V0IXsJwejA78hvj5sDzzr,heavy-metal
5674,DLG,A Veces Me Pregunto,0.594,0.694,95.711,0.512,-6.982,3pvReRsxPJ4OBGRj6mrHD4,salsa
5675,George Jones,A Hard Act to Follow,0.569,0.602,184.507,0.925,-9.371,4bbe3nD16RnGyxcE4CHZ5I,honky-tonk
5676,Helker,Lagrimas de Sangre,0.588,0.804,132.015,0.546,-3.304,0RaLlFIry5hE8m1Qg3Pgn6,heavy-metal
5677,Håkan Hellström,Nordhemsgatan leder rakt in i himlen,0.257,0.221,144.96,0.361,-9.014,0GgPjT6UhpJWkUiZqXnQnx,goth
5678,Inquisition,Majesty of the Expanding Tomb,0.315,0.939,134.996,0.039,-5.287,5I0cPG43ZSaj2Zco49qb7o,black-metal
5679,Divididos;Gillespi,Mañana en el Abasto,0.504,0.492,86.646,0.36,-12.381,7z2x5hVtobqzgrS7XDVSJ1,ska
5680,brakence,rosier/punk2,0.521,0.254,115.65,0.55,-13.554,5fr1gqzvwrPrGS76ltBsFK,emo
5681,Rhythim Is Rhythim;Derrick May;Mayday,Beyond The Dance,0.74,0.994,127.366,0.552,-4.023,6GlaTHegic6EPDpGDkrawI,detroit-techno
5682,KAROL G,Go Karo,0.746,0.727,93.032,0.827,-3.342,0EZ3k6NTvkH1sQddEK4slm,reggae
5683,George Jones;Tammy Wynette,Two Story House,0.461,0.532,165.015,0.699,-12.038,6PzCKkM1FLgIVCaAQkKyuZ,honky-tonk
5684,Diego Fernandes,Templo Vivo,0.49,0.56,140.11,0.212,-5.179,4sp3RSnF01PJRu64qIlV4T,brazil
5685,Impaled Nazarene,Armageddon Death Squad,0.22,0.984,184.908,0.125,-4.698,1zkGkQ3z8Hv7HMwINGg19B,black-metal
5686,Grupo Clareou,Dona dos Meus Sonhos / Já Virou Rotina - Ao Vivo,0.388,0.708,105.823,0.655,-7.456,4KKgREGyXwROu1Fz6Eps5U,pagode
5687,Truchło Strzygi,Krew Strzygi,0.264,0.969,155.373,0.116,-5.12,2NdgWc167zQO9ufNPtmDXh,black-metal
5688,John Scofield,A Go Go,0.675,0.432,104.909,0.481,-12.616,2lMREcufX4FZPZKa560pna,guitar
5689,Hank Williams;Drifting Cowboys,"Cold, Cold Heart",0.576,0.166,113.199,0.541,-12.052,1lnQ6kkVaHg0Itdx88REdJ,honky-tonk
5690,Lauren Daigle,Rescue,0.293,0.237,92.935,0.108,-8.17,7r9kOxiNDnkAg5QKqtyjVk,alt-rock
5691,Mario Lanza,Danny Boy,0.254,0.224,75.743,0.22,-12.686,6sn5LhFm2H5lq5JO6Q9EA0,opera
5692,Mugen Rao,Ring Eh,0.771,0.835,104.995,0.861,-7.572,7momkFLN8wuMlvL6nf0ElV,malay
5693,Ícaro e Gilmar,Vida Torta (Ao Vivo),0.63,0.37,95.544,0.66,-7.836,3j0mrBHHNDDHQKVqgr019d,sertanejo
5694,Mini Pop Kids,Shallow,0.667,0.39,95.989,0.355,-7.152,6yyMx2bMYGS9jVfqc6G5Ay,kids
5695,Chronic Law,Solemn Request,0.565,0.659,89.169,0.35,-8.13,4svJStfE1Z3lMpcPeqDYlD,dancehall
5696,Mohan Kannan,Yaariyaan - Male Vocals,0.497,0.519,74.967,0.415,-8.324,0EiZCuVOP3E9MobSidssSC,indian
5697,Roots Manuva,Baptism,0.688,0.713,184.853,0.737,-6.427,0QW7rgB1fGDBggF2gN5Oj5,trip-hop
5698,Raul Seixas,Sapato 36,0.369,0.5,173.498,0.56,-11.338,3RPbT6nXH5Vn5Ui7Gowh8d,mpb
5699,Linkin Park;Planet Asia;Rasco,Ppr:kut (Cheapshot and Jubacca Reanimation) [feat. Rasco and Planet Asia],0.565,0.897,150.356,0.601,-6.319,1Vz8DpQYciyM1gdGtwqVg2,grunge
5700,MC 張天賦,反對無效,0.703,0.607,118.973,0.819,-7.823,2P5Eeh29qJrYa1T27cdL3B,cantopop
5701,Sebastian Maniscalco,All Starts on the First Date,0.365,0.728,66.737,0.196,-21.023,3gqDcHFH3r5AQzsr3r6g0L,comedy
5702,Skillet,Monster,0.64,0.957,134.992,0.692,-2.336,2UREu1Y8CO4jXkbvqAtP7g,alt-rock
5703,WE ARE FURY;Micah Martin,Echoes,0.649,0.658,100.02,0.0494,-6.524,5PwnEJlR6bhGEzygyEHsLb,dubstep
5704,Imran Khan,Pata Chalgea,0.771,0.69,165.951,0.423,-7.379,4Q3D7EnZNDNnIZsfjSbGkh,hip-hop
5705,DSM,Nowruz,0.236,0.0463,121.532,0.0325,-26.831,0xsbEfKgnxpXs1IRAbEnUY,iranian
5706,Rhumba;Black Spyda;Astyle Alive,Dream,0.878,0.669,130.593,0.209,-5.219,4mL32Hafo3istRKIY217tV,j-dance
5707,Idina Menzel;Michael Bublé,Baby It's Cold Outside (duet with Michael Bublé),0.553,0.476,113.401,0.558,-8.869,0Ie5uiv54KgCr7P4sYDTHl,show-tunes
5708,Os Barões Da Pisadinha,Liga Pro 190,0.667,0.858,171.888,0.912,-6.425,6k5U3x4SXgUv5XIeVZqmpm,forro
5709,Diana Wang,Home,0.647,0.826,141.983,0.688,-3.211,3tyvQeVxjEAQlgczaaoN3Q,mandopop
5710,Wig Wam,Do Ya Wanna Taste It,0.559,0.793,92.034,0.69,-3.536,5XW4BwCrfYpci5zMbJxs4N,metal
5711,湯寶如,越難越愛你,0.367,0.414,86.342,0.183,-9.661,3Tjw0X8g3QGOTiDsCIeWQs,cantopop
5712,Rabit;Eartheater,Angelica,0.56,0.797,144.026,0.357,-7.603,6ACkoKsRIwPoUuk5d43Srq,club
5713,The 1975,Happiness,0.662,0.905,117.997,0.857,-5.036,35lxFAny9XDBkvE6r9j4uG,alt-rock
5714,Randy Newman,Cuento de hadas/Camino a casa,0.2,0.0927,106.851,0.0555,-20.991,2G6jCIHp9Y3s4Q3b0XVk1Q,disney
5715,Rory Gallagher,Bad Penny,0.252,0.729,199.738,0.689,-10.022,3DmHaJ9zYKj5Snos05lkVF,blues
5716,Arijit Singh;Rochak Kohli,Dil Na Jaaneya (Unplugged),0.708,0.263,122.829,0.673,-9.366,6xULxfhlT3TBpTHBiaLcAt,pop-film
5717,Anurag Vashisht;Unluv,Benaqaab,0.757,0.516,96.012,0.368,-10.278,3KDutI0zWNCsVDqxcymKNU,singer-songwriter
5718,Fitz and The Tantrums,I Just Wanna Shine,0.705,0.918,92.513,0.537,-2.771,2cSKGtyDddIwiSe5EhWAtW,alt-rock
5719,Caifanes,Piedra,0.643,0.816,115.061,0.616,-8.535,3UvB63cZSpGUL3LvAj03dI,alt-rock
5720,Serhat Durmus;Georgia Ku,My Feelings,0.612,0.542,129.773,0.0745,-6.916,4I2WkgpBY4OtFTqH2jRBqq,turkish
5721,Ricky Skaggs,Uncle Pen,0.566,0.719,129.423,0.92,-10.819,4cT14AH7Gmp97wUSxHwyZJ,bluegrass
5722,Sérgio Lopes,Entre Nós Outra Vez,0.474,0.499,76.021,0.161,-9.081,07rWaFwTzLkyWg2zfQ30ni,gospel
5723,12AM,Drugs,0.586,0.783,83.996,0.182,-4.901,2LfBDbOiUrtt823XLBH30H,soul
5724,K. G. Markose,Thalolam Poo - Male Version,0.844,0.422,117.824,0.786,-9.243,7JRs0hgS7nPI781BTf3GiE,malay
5725,Die Toten Hosen,Draußen vor der Tür,0.654,0.41,87.382,0.483,-6.411,20fM9A6ApsZ8mHU7lumq2T,german
5726,Trilha Sonora do Gueto,Vida Loka Também Ama,0.523,0.483,140.307,0.582,-11.705,3wm94igNrbB7TVsblXO1FO,brazil
5727,Frank Zappa,Uncle Remus,0.484,0.66,78.591,0.742,-11.163,4PPwkLq2ld1k09Bl5NkyZB,psych-rock
5728,詹雅雯,是真的,0.678,0.327,107.989,0.788,-10.809,6vrCbsFmcfjrvf6GpJDRh4,mandopop
5729,Ozuna;Nesi,La Suzi,0.541,0.544,98.015,0.456,-7.559,7Hr9ke37qeKfCajWSZ4iet,latin
5730,Beowülf;INTRN,Lose A Friend,0.756,0.392,125.022,0.0658,-10.191,1sMjYDNFpNoPjNH2ifBvuA,chill
5731,Delano Smith,In Limbo,0.807,0.654,124.991,0.406,-9.884,0icv4gluNHSaxT29oULS26,detroit-techno
5732,Subze;Lom-C;Blon;Shé,Oda al Verso,0.684,0.743,84.734,0.734,-8.541,3N2xgDZoZW78XzJ1pwxsx8,spanish
5733,Virgoun,Saat Hatiku Bertanya,0.614,0.718,87.528,0.629,-6.277,2BPNE8sQqTNhORgM1lf6Vv,malay
5734,Fireside Collective,Movin' on Down That Line,0.721,0.606,138.068,0.61,-5.344,4kGJK4EIueZp5zfOVXFK5v,bluegrass
5735,Dj T.H.;Mitraz,Chasing Stars - Dub Version,0.703,0.938,129.977,0.312,-3.47,1x267jJXWKQZcnS7copUE0,trance
5736,Murdock;Dynamite MC,Dark Cloud,0.593,0.966,174.082,0.459,-0.823,3faKl9QsYxnpbDZkGNGGD4,drum-and-bass
5737,Dimitri Vegas & Like Mike;Sander van Doorn;Martin Garrix,Project T - Martin Garrix Remix,0.561,0.725,127.993,0.117,-7.212,5Qw6359qWB9JdwIXYS0lxj,progressive-house
5738,Humbreaders,ギター,0.486,0.941,163.866,0.645,-2.875,4GYqrg5a2C5B03MuEP8r5v,j-rock
5739,Belzebubs,Cathedrals of Mourning,0.25,0.939,99.516,0.0375,-7.652,2e7pWEY5NqtyjGzdR53aQh,black-metal
5740,Jehan Barbur,Kusura Bakmasınlar,0.65,0.577,81.986,0.373,-8.728,12SNxpytVKahQ25nOTpbFX,j-pop
5741,2 Brothers On The 4th Floor,Can't Help Myself,0.828,0.882,123.998,0.847,-6.912,6w3IUjsVNzvm7OqcFmAkQa,happy
5742,David Guetta;Bebe Rexha;Ty Dolla $ign;A Boogie Wit da Hoodie,Family,0.687,0.717,88.063,0.685,-6.61,6hHKmuoTP4S9Gqf6T8qUFb,dance
5743,Nomadic Voice;A.B.I,Pravasi,0.755,0.543,100.09,0.0568,-10.736,1eh1HgZiP3Hd5nn9zq6bfm,malay
5744,Wizkid,Bad To Me,0.859,0.822,110.045,0.908,-5.005,2pUlBBWq8R10ylbBvZJV9j,dancehall
